Depth,XRF/Hardness Sample #,Sample Location Quality,LWIR 1,LWIR 2,LWIR 3,LWIR 4,LWIR 5,LWIR 6,LWIR 7,LWIR 8,LWIR 9,LWIR 10,LWIR 11,LWIR 12,LWIR 13,LWIR 14,LWIR 15,LWIR 16,LWIR 17,LWIR 18,LWIR 19,LWIR 20,SWIR 1,SWIR 3,SWIR 4,SWIR 5,SWIR 6,SWIR 7,SWIR 8,SWIR 9,SWIR 10,SWIR 11,SWIR 12,SWIR 13,SWIR 14,SWIR 15,SWIR 16,SWIR 17,SWIR 18,SWIR 20,HLD,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,As,Se,Rb,Sr,Y,Zr,Nb,Mo,Ba,Pb,Th,U
11.4,92,GOOD,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,829,0,4.2721,2.385,26.3951,0.06,0.3788,0,1.7257,10.0863,0.1895,0,0,0.7273,1.5993,0.0005,0.0018,0,0.0022,0.0008,0.0002,0.0002,0.0042,0.006,0.002,0.0268,0.0005,0.0014,0.0151,0.0007,0.0004,0
11.476042,93,GOOD,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,0,0,0,0,0,0,0,0,0,0,55.55555556,0,0,0,11.11111111,0,0,785,0,3.9873,2.3229,27.634,0.0705,0.3646,0,1.7289,9.7578,0.1985,0.0023,0,0.6898,1.5495,0.0006,0.0013,0,0.002,0.0008,0.0003,0,0.0038,0.0057,0.002,0.0292,0.0005,0.0017,0.0112,0,0.0006,0
12.814754,106,GOOD,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22222222,0,0,0,33.33333333,0,44.44444444,0,0,0,0,836,0.0165,3.6322,2.4575,26.8282,0.0714,0.4616,0,1.7875,8.8067,0.2008,0.0027,0.0025,0.6053,1.6896,0.0006,0.0014,0.0006,0.0025,0.0005,0.0003,0,0.0044,0.0058,0.0021,0.0247,0.0007,0.0013,0.0219,0,0,0
12.996721,108,GOOD,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,0,0,0,88.88888889,0,0,0,0,0,0,766,0,3.1876,2.6549,27.6771,0.0836,0.321,0,1.928,7.7491,0.2116,0.003,0.003,0.5094,1.3926,0.0005,0.0012,0.0004,0.0033,0.0008,0.0004,0,0.0054,0.0055,0.0022,0.0316,0.0005,0.0018,0.0203,0,0.0005,0
13.080328,109,GOOD,66.66666667,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.44444444,0,0,0,0,0,0,55.55555556,0,0,0,0,0,0,793,0,3.1456,2.3473,28.6677,0.0913,0.2871,0,1.7302,8.2048,0.1924,0.0029,0,0.5233,1.262,0.0004,0.001,0,0.0029,0.0007,0.0002,0,0.0043,0.0061,0.0021,0.0302,0.0008,0.0016,0.0426,0,0,0
14.777927,125,GOOD,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,0,0,0,66.66666667,0,0,0,0,0,0,798,0.1368,3.3438,2.3899,26.6624,0.0653,0.3187,0,1.8022,8.3888,0.1929,0.0027,0.0028,0.5984,1.4641,0.0005,0.0009,0.0006,0.0029,0.0006,0.0002,0,0.0048,0.0056,0.002,0.0275,0.0008,0.0017,0.0336,0,0.0006,0.0005
14.879271,126,GOOD,0,0,0,0,0,0,0,0,0,0,0,11.11111111,0,88.88888889,0,0,0,0,0,0,0,0,0,0,0,0,0,88.88888889,0,0,0,11.11111111,0,0,0,0,0,0,811,0,2.6424,1.6778,21.9347,0.0866,0.297,0,1.4755,6.5054,0.1759,0.0045,0,0.4366,1.2126,0.0001,0.0009,0.0008,0.0028,0.0006,0.0001,0,0.0049,0.0055,0.0023,0.0366,0.0008,0.002,0.0115,0,0.0006,0.0008
14.995585,127,GOOD,11.11111111,0,0,0,0,0,0,0,0,66.66666667,0,0,0,0,22.22222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,776,0.1441,3.0887,3.0999,28.1824,0.0858,0.4907,0,2.2864,6.9401,0.2157,0.0044,0.0022,0.4597,1.5685,0.0006,0.0011,0.0009,0.0033,0.0007,0.0005,0,0.0061,0.0056,0.0023,0.0279,0.0007,0.0015,0.0238,0,0.0004,0
15.090019,129,GOOD,11.11111111,0,0,0,0,0,0,0,0,0,0,11.11111111,11.11111111,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,66.66666667,0,0,0,33.33333333,0,0,0,0,0,0,659,1.0329,2.4995,2.5001,24.8305,0.0621,0.4085,0,1.9659,5.6545,0.1903,0.0061,0.0019,0.3719,1.3489,0.0003,0.0012,0.0009,0.0034,0.0006,0.0005,0,0.0063,0.0055,0.0021,0.0232,0.0007,0.0013,0.0151,0,0,0
15.209789,130,GOOD,88.88888889,0,0,0,0,0,0,0,0,0,0,11.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.66666667,0,0,0,33.33333333,0,0,0,0,0,0,785,0,2.8101,4.0258,29.8288,0.0854,0.587,0,2.7976,6.0138,0.2881,0.0045,0.0022,0.4118,1.8116,0.0008,0.0014,0.0007,0.0038,0.0014,0.0003,0,0.0079,0.0059,0.0027,0.0265,0.0008,0.0014,0.0185,0.0012,0.0006,0.001
15.311132,131,GOOD,0,0,0,0,0,0,0,0,0,0,0,77.77777778,0,22.22222222,0,0,0,0,0,0,0,0,0,0,0,0,0,77.77777778,0,0,0,11.11111111,0,11.11111111,0,0,0,0,814,0.9753,2.3203,1.9501,21.5037,0.0665,0.391,0,1.7064,5.6719,0.1558,0.0041,0,0.3714,1.2674,0.0001,0.0012,0.0006,0.0033,0.0008,0.0005,0,0.0058,0.0053,0.002,0.0223,0.001,0.0012,0.0161,0,0.0004,0
15.414779,132,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,806,0,3.4788,3.0402,29.4856,0.096,0.4475,0,2.1442,7.9183,0.2285,0.0037,0.0018,0.5605,1.5924,0.0006,0.0013,0.0004,0.0027,0.0008,0.0002,0,0.0057,0.0057,0.0023,0.0282,0.0007,0.0014,0.016,0,0.0004,0.0006
15.516123,133,GOOD,11.11111111,0,0,0,0,0,0,0,0,0,0,11.11111111,33.33333333,44.44444444,0,0,0,0,0,0,0,0,0,0,0,0,0,44.44444444,0,0,0,33.33333333,0,22.22222222,0,0,0,0,574,1.7553,1.6266,1.0562,14.9603,0.0248,0.2878,0,1.2034,4.478,0.121,0.0041,0,0.2989,1.0395,0,0.0015,0.0016,0.0036,0.0006,0.0004,0,0.0059,0.0049,0.0018,0.0272,0.0004,0.0013,0.023,0,0,0.0006
15.620921,134,GOOD,22.22222222,0,0,0,0,0,0,0,0,0,0,0,0,77.77777778,0,0,0,0,0,0,0,0,0,0,0,0,0,55.55555556,0,0,0,44.44444444,0,0,0,0,0,0,745,0,3.0328,3.6469,31.3118,0.0967,0.4962,0,2.5338,6.8473,0.2323,0.0022,0.0018,0.4754,1.611,0.0007,0.0011,0.0004,0.0028,0.0009,0.0003,0,0.0063,0.0065,0.0022,0.0266,0.0007,0.0012,0.0336,0,0.0006,0
15.72572,135,GOOD,55.55555556,0,0,0,0,0,0,0,0,0,0,0,0,44.44444444,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,0,0,0,66.66666667,0,22.22222222,0,0,0,0,795,0,2.591,2.9401,28.7067,0.0757,0.4733,0,2.1786,6.1702,0.2078,0.0032,0,0.4092,1.4238,0.0004,0.0015,0.0009,0.0027,0.0008,0.0004,0,0.0057,0.0054,0.0023,0.0273,0.0008,0.0015,0.0161,0.0006,0.0007,0.0005
15.800576,136,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.66666667,0,0,0,33.33333333,0,0,0,0,0,0,809,0,2.9706,3.8631,28.6122,0.1013,0.5844,0,2.8052,6.0646,0.2646,0.0031,0.0024,0.4149,1.7425,0.0007,0.0013,0.0006,0.0038,0.0009,0.0003,0,0.0075,0.0058,0.0024,0.0278,0.0007,0.0019,0.0248,0,0.0004,0.0007
15.906526,137,GOOD,0,0,0,0,0,0,0,0,0,0,11.11111111,33.33333333,33.33333333,0,22.22222222,0,0,0,0,0,0,0,0,0,0,0,0,77.77777778,0,0,0,11.11111111,0,11.11111111,0,0,0,0,844,0,3.0742,3.3735,29.153,0.0915,0.5439,0,2.4748,7.0505,0.2464,0.0019,0.0032,0.4866,1.6942,0.0007,0.0011,0.0006,0.0031,0.0007,0.0006,0,0.0063,0.0056,0.0023,0.0266,0.0009,0.0012,0.0241,0,0,0.0005
16.005566,138,GOOD,0,0,0,0,0,0,0,0,0,0,0,66.66666667,0,0,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,66.66666667,0,0,0,33.33333333,0,0,0,0,0,0,806,0.0515,3.542,3.2658,27.5976,0.0788,0.5012,0,2.3888,7.8347,0.2228,0.0035,0,0.5573,1.6941,0.0006,0.0016,0.0006,0.0029,0.001,0.0004,0,0.006,0.0058,0.0023,0.0247,0.0006,0.001,0.015,0,0.0004,0
16.125336,139,GOOD,0,0,0,55.55555556,0,0,0,0,0,0,0,44.44444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,0,0,0,77.77777778,0,0,0,0,0,11.11111111,724,0.6875,2.3882,1.6947,23.2736,0.0583,0.33,0,1.4424,7.3842,0.1546,0,0,0.5159,1.1552,0.0002,0.0008,0.0009,0.0043,0.0004,0,0,0.0035,0.0056,0.0019,0.0291,0.0008,0.0017,0.0324,0.0012,0.0006,0
16.231286,140,GOOD,0,0,0,55.55555556,0,11.11111111,0,0,0,0,0,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,44.44444444,0,0,44.44444444,0,0,0,0,0,0,826,0,2.9025,3.3903,28.5996,0.0902,0.5436,0,2.5513,6.5432,0.2232,0.0045,0.002,0.444,1.6549,0.0007,0.0008,0.0007,0.0032,0.0008,0.0003,0,0.0069,0.0054,0.0023,0.0219,0.0008,0.0016,0.0182,0,0.0004,0.0008
16.337236,141,GOOD,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,785,0.8688,2.0751,4.0637,25.2844,0.0983,0.6672,0,2.96,4.0999,0.3047,0.0057,0.0056,0.2651,1.8374,0.0005,0.0016,0.001,0.005,0.0013,0.0004,0,0.0095,0.0055,0.0028,0.0257,0.0008,0.0013,0.0234,0.002,0.0008,0.0012
16.427063,142,GOOD,11.11111111,0,0,11.11111111,0,0,0,0,0,0,0,55.55555556,22.22222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,744,0.0094,2.8447,3.4043,29.0739,0.1054,0.5264,0,2.5057,6.438,0.2197,0.005,0.0025,0.429,1.5703,0.0006,0.0011,0.0003,0.0035,0.0006,0.0003,0,0.0067,0.0056,0.0022,0.0302,0.0008,0.0015,0.0216,0.001,0,0
16.478887,143,GOOD,22.22222222,0,0,66.66666667,0,0,0,0,0,0,0,11.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,775,0,3.4672,3.6266,28.713,0.0933,0.5161,0,2.597,7.7063,0.2334,0.0018,0.0026,0.5505,1.7575,0.0007,0.0017,0.0007,0.0034,0.001,0.0004,0,0.0067,0.0057,0.0023,0.0221,0.0007,0.0011,0.025,0.0015,0.0008,0.0008
16.575624,144,GOOD,0,0,0,0,0,0,0,0,0,0,0,33.33333333,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,770,0,2.9854,2.7598,27.1763,0.0858,0.4692,0,2.1594,6.9757,0.2,0.0055,0.0017,0.4712,1.4861,0.0005,0.0007,0.0006,0.0031,0.0009,0.0004,0,0.0055,0.0055,0.0022,0.0283,0.0009,0.0016,0.0117,0,0.0004,0
16.665451,145,GOOD,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,782,0.2132,2.5256,2.4744,27.5404,0.0983,0.5894,0,1.9347,6.265,0.2085,0.0018,0.0017,0.4175,1.4242,0.0004,0.0011,0.0004,0.0031,0.0005,0.0005,0,0.0049,0.0056,0.0024,0.0353,0.0005,0.0017,0.0244,0,0.0006,0
16.825528,146,GOOD,0,0,0,33.33333333,0,11.11111111,0,0,0,0,0,33.33333333,22.22222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,816,0.349,2.2984,2.647,25.826,0.0817,0.4745,0,2.1537,5.4108,0.2075,0.0041,0.0016,0.3556,1.4252,0.0004,0.001,0.0008,0.003,0.0009,0.0005,0,0.0062,0.0056,0.0025,0.0295,0.0006,0.0014,0.0245,0.0011,0.0007,0.0006
16.921113,147,GOOD,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.55555556,0,0,0,44.44444444,0,0,0,0,0,0,815,0.1669,2.7679,3.2582,28.7925,0.0866,0.482,0,2.4619,6.0575,0.2146,0.0037,0.0028,0.3866,1.4909,0.0006,0.001,0.0009,0.0032,0.0009,0.0004,0,0.0069,0.006,0.0024,0.0235,0.0009,0.0012,0.0167,0,0.0006,0.0009
17.025912,148,GOOD,0,0,0,0,0,0,0,0,0,0,0,88.88888889,11.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,797,0,2.5373,2.5204,30.6632,0.0786,0.4134,0,2.0497,7.3335,0.1842,0.003,0.0031,0.4617,1.2805,0.0005,0.0009,0.0008,0.0027,0.0005,0.0003,0,0.0049,0.0058,0.002,0.0252,0.0005,0.0013,0.015,0.0007,0,0
17.121497,149,GOOD,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,722,0.3142,2.4908,3.1491,27.6752,0.0778,0.5441,0,2.3883,5.8647,0.2507,0.0034,0.0035,0.3913,1.6046,0.0006,0.001,0.0012,0.0036,0.0011,0.0006,0.0003,0.0067,0.0056,0.0025,0.0331,0.001,0.0015,0.0134,0,0,0.0004
17.228599,150,GOOD,0,0,0,11.11111111,0,0,0,0,0,11.11111111,0,77.77777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,0,0,0,88.88888889,0,0,0,0,0,0,734,2.3804,1.707,1.6583,22.3766,0.044,0.3774,0,1.3739,5.4776,0.1417,0.005,0,0.3042,0.9254,0.0001,0.0005,0.0006,0.0027,0.0003,0.0003,0,0.004,0.0052,0.0018,0.0253,0.0008,0.0015,0.0181,0,0,0
17.32327,151,GOOD,66.66666667,0,11.11111111,0,0,0,0,0,0,0,0,0,22.22222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.77777778,0,0,0,22.22222222,0,0,0,0,0,0,809,0.3907,3.1037,2.4892,27.2447,0.0712,0.4098,0,1.9227,7.1859,0.1732,0.0042,0,0.5092,1.3759,0.0005,0.0007,0.0002,0.0026,0.0003,0.0002,0,0.0051,0.0053,0.0019,0.0226,0.0008,0.0009,0.014,0.0013,0,0
17.406379,152,GOOD,22.22222222,0,22.22222222,55.55555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22222222,0,0,0,77.77777778,0,0,0,0,0,0,783,0.3779,2.5254,3.794,26.157,0.0856,0.6937,0,2.7612,5.8078,0.2712,0.0033,0.0033,0.4198,1.9245,0.0007,0.0016,0.0013,0.0044,0.0011,0.0004,0,0.0085,0.0057,0.0026,0.0263,0.001,0.0015,0.0129,0.0008,0.0009,0.0012
17.496137,153,GOOD,11.11111111,0,0,11.11111111,0,0,0,0,0,0,0,44.44444444,22.22222222,0,0,0,0,0,0,11.11111111,0,0,0,0,0,0,0,77.77777778,0,0,0,22.22222222,0,0,0,0,0,0,766,0,3.0265,3.0439,28.5459,0.0685,0.4774,0,2.3467,7.3262,0.209,0.0026,0.0022,0.5432,1.6173,0.0006,0.0011,0.001,0.0033,0.001,0.0004,0,0.0061,0.0056,0.0022,0.0219,0.0008,0.001,0.0192,0.0009,0.0006,0.0004
17.595868,154,GOOD,66.66666667,0,0,11.11111111,0,0,0,0,0,0,0,22.22222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.88888889,0,0,0,11.11111111,0,0,0,0,0,0,778,0.1486,3.086,2.6561,27.6431,0.0925,0.4068,0,2.1494,7.2176,0.1719,0.0034,0,0.5188,1.4113,0.0005,0.001,0.0004,0.0027,0.0008,0.0001,0,0.0057,0.006,0.002,0.0235,0.0007,0.0011,0.0169,0.0013,0.0006,0.001
17.695598,155,GOOD,0,0,44.44444444,44.44444444,0,0,0,0,0,0,0,0,11.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,811,0.0889,2.5655,5.9702,30.1043,0.1304,0.9634,0,3.9351,4.4241,0.3319,0.0054,0.0049,0.3144,2.2909,0.0011,0.0018,0.0015,0.0048,0.0017,0.0007,0,0.0109,0.0053,0.0028,0.024,0.0012,0.0011,0.026,0.002,0.0006,0.0008
17.796437,156,GOOD,33.33333333,0,0,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,0,0,0,66.66666667,0,0,0,0,0,0,689,0.5747,2.4333,4.9972,25.6477,0.1156,0.9011,0,3.4476,4.6638,0.299,0.0065,0.0031,0.3336,2.2459,0.0008,0.0024,0.0017,0.0041,0.0014,0.0007,0,0.0108,0.0057,0.0031,0.0216,0.001,0.001,0.0219,0.0029,0.0008,0.0006
17.896168,157,GOOD,33.33333333,0,0,11.11111111,0,0,0,0,0,0,0,0,55.55555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.88888889,0,0,0,11.11111111,0,0,0,0,0,0,734,1.2219,2.1628,1.6245,21.2125,0.0528,0.3826,0,1.5361,5.1647,0.1461,0.0065,0,0.3477,1.1091,0,0.0008,0.0008,0.0029,0.0004,0.0005,0,0.0052,0.0051,0.0023,0.0339,0.0008,0.0021,0.0179,0,0,0.0007
18.06571,159,GOOD,44.44444444,0,0,55.55555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.44444444,0,0,0,55.55555556,0,0,0,0,0,0,764,0.9587,2.3085,4.4068,26.4623,0.0992,0.7686,0,3.1648,4.6259,0.2816,0.0049,0.0042,0.3134,1.9122,0.0006,0.0021,0.002,0.0061,0.0012,0.0008,0,0.0097,0.0056,0.003,0.0325,0.001,0.002,0.018,0.0015,0.0008,0.001
18.180954,160,GOOD,33.33333333,0,0,44.44444444,0,0,0,0,0,0,0,0,11.11111111,11.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,66.66666667,0,0,0,22.22222222,0,11.11111111,0,0,0,0,842,0,2.8463,4.1075,30.0135,0.1006,0.6628,0,2.9307,5.9001,0.2725,0.0042,0.0035,0.4211,1.7662,0.0008,0.0012,0.0005,0.0033,0.001,0.0004,0,0.0081,0.0057,0.0026,0.0283,0.0008,0.0013,0.0242,0.0024,0.001,0
18.282901,161,GOOD,22.22222222,0,0,0,0,0,0,0,0,0,0,33.33333333,44.44444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,836,0,2.5999,2.6358,28.1009,0.076,0.4781,0,2.0837,6.6317,0.2225,0.0014,0.0044,0.4525,1.3704,0.0005,0.0009,0.0004,0.0026,0.0009,0.0003,0,0.0055,0.0057,0.0025,0.0407,0.0006,0.0021,0.04,0,0.0005,0.0007
18.380416,162,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,839,0,2.7135,3.3167,31.6449,0.105,0.5437,0,2.4647,6.2804,0.2577,0.0029,0.0037,0.4503,1.5459,0.0007,0.001,0.0006,0.0024,0.0009,0.0005,0,0.0061,0.0057,0.0021,0.0311,0.0008,0.0015,0.0236,0,0.0007,0
18.484579,163,GOOD,11.11111111,0,0,0,0,0,0,0,0,0,0,0,22.22222222,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,825,0,2.8625,2.6902,32.2091,0.0738,0.403,0,2.0395,6.8648,0.2016,0.0031,0.0022,0.4799,1.3126,0.0005,0.0007,0.0005,0.002,0.0005,0.0003,0,0.0052,0.0056,0.0022,0.0335,0.0009,0.0018,0.0192,0.001,0.0007,0
18.576553,164,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,22.22222222,77.77777778,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,838,0,2.3616,2.7873,30.0449,0.1063,0.4099,0.0092,2.1123,6.4336,0.2196,0.0023,0.002,0.442,1.3671,0.0005,0.0011,0.0013,0.0029,0.0008,0.0001,0,0.0058,0.0059,0.0026,0.0348,0.0008,0.0019,0.0169,0.0009,0.0007,0.0005
18.681824,165,GOOD,0,0,0,0,0,0,0,0,0,11.11111111,0,0,66.66666667,11.11111111,0,0,11.11111111,0,0,0,0,0,0,0,0,0,11.11111111,77.77777778,0,0,0,0,0,11.11111111,0,0,0,0,802,0,2.4397,3.7881,30.401,0.0786,0.5967,0,2.6908,5.4329,0.2584,0.0037,0.0026,0.3774,1.6496,0.0007,0.0013,0.0005,0.0031,0.001,0.0004,0,0.007,0.0057,0.0024,0.0244,0.0007,0.0013,0.0187,0,0.0004,0.0008
18.879069,167,GOOD,0,0,0,11.11111111,0,0,0,0,0,0,0,22.22222222,55.55555556,0,0,0,0,0,0,11.11111111,0,0,0,0,0,0,0,66.66666667,0,0,0,0,0,33.33333333,0,0,0,0,743,0,2.4544,4.7687,34.6509,0.0953,0.6621,0,3.271,4.9844,0.3282,0.0015,0.0024,0.3318,1.6756,0.0009,0.0012,0.0004,0.0027,0.0011,0.0005,0,0.008,0.0057,0.0025,0.0353,0.001,0.002,0.0221,0.0011,0.0008,0.0004
18.98434,168,GOOD,0,0,0,22.22222222,0,0,0,0,0,33.33333333,0,0,33.33333333,0,0,0,0,0,0,11.11111111,0,0,0,0,0,0,0,88.88888889,0,0,0,0,0,11.11111111,0,0,0,0,824,0,2.0662,2.4741,33.29,0.1163,0.443,0,1.9705,6.3422,0.2226,0.0008,0,0.3773,1.0929,0.0005,0.0006,0,0.0023,0.0004,0.0004,0,0.0041,0.0057,0.0024,0.0504,0.0009,0.0028,0.044,0.0008,0.0006,0.0004
19.077422,169,GOOD,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,828,0.1679,3.4544,3.0885,27.2988,0.073,0.4869,0,2.2906,7.5948,0.2318,0.0043,0.0016,0.5931,1.6026,0.0005,0.0022,0.0008,0.0028,0.0008,0.0003,0,0.0059,0.0062,0.0021,0.024,0.0007,0.0011,0.0351,0.0011,0,0
19.180477,170,GOOD,0,0,0,0,0,0,0,0,0,0,0,88.88888889,0,0,0,0,0,0,0,11.11111111,0,0,0,0,0,33.33333333,66.66666667,0,0,0,0,0,0,0,0,0,0,0,823,0,2.9485,2.8465,33.5161,0.1348,0.4209,0,2.1224,6.9082,0.2276,0.0026,0.0017,0.5201,1.3907,0.0006,0.0009,0.0006,0.0023,0.0008,0.0003,0,0.0053,0.0064,0.0024,0.0373,0.0007,0.0018,0.0174,0,0.0009,0.0005
19.281316,171,GOOD,0,0,0,0,0,0,0,0,0,0,0,22.22222222,0,0,0,0,77.77777778,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,868,0,2.4807,2.4622,31.2684,0.1053,0.4016,0,1.9841,5.877,0.2121,0.0024,0.0016,0.426,1.2964,0.0005,0.0007,0.0006,0.0026,0.0006,0.0002,0,0.0056,0.0056,0.0022,0.0355,0.0009,0.0018,0.0206,0,0.0007,0
19.366641,172,GOOD,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.66666667,33.33333333,0,0,0,0,0,0,0,0,0,0,819,0,2.8274,2.7239,32.1851,0.1126,0.3876,0,2.0593,6.9149,0.2214,0.005,0.0024,0.5188,1.3385,0.0006,0.0009,0.0009,0.0023,0.0004,0.0003,0,0.005,0.006,0.0026,0.037,0.0007,0.0022,0.0197,0.0008,0.0004,0.0004
19.468588,173,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,854,0,2.7307,2.6241,31.495,0.1065,0.3644,0,2.072,6.6687,0.231,0.0042,0.0021,0.4918,1.2937,0.0005,0.0009,0.0005,0.0042,0.0006,0.0003,0,0.0053,0.0058,0.0024,0.0384,0.0009,0.0023,0.0216,0.0008,0.0005,0.0004
19.576075,174,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,825,0,2.3271,3.3918,31.9783,0.1119,0.478,0,2.5534,5.1632,0.2585,0.0058,0,0.3594,1.3926,0.0006,0.0007,0.0008,0.0031,0.0011,0.0004,0.0002,0.0069,0.006,0.0024,0.0366,0.0008,0.0021,0.0204,0,0.0004,0.0007
19.680239,175,GOOD,0,0,0,0,0,0,0,0,0,33.33333333,0,0,44.44444444,22.22222222,0,0,0,0,0,0,0,0,0,0,0,11.11111111,11.11111111,77.77777778,0,0,0,0,0,0,0,0,0,0,849,0,2.7305,3.0455,29.6793,0.0661,0.5072,0,2.3535,6.6055,0.2278,0.0037,0.0013,0.5041,1.5199,0.0005,0.0016,0,0.0032,0.001,0.0006,0,0.0063,0.0062,0.0025,0.0304,0.0009,0.0011,0.0317,0,0,0
19.786618,176,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,88.88888889,0,0,0,11.11111111,0,0,0,0,0,0,883,0,2.4488,3.842,30.2473,0.0925,0.6385,0,2.7879,5.8271,0.3038,0.0025,0.0035,0.4241,1.7075,0.0007,0.0014,0.001,0.0062,0.0011,0.0006,0,0.0074,0.0059,0.0028,0.036,0.0009,0.0022,0.0305,0.0006,0.0005,0.0007
19.980539,178,GOOD,0,0,0,0,0,0,0,0,0,0,0,55.55555556,44.44444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.44444444,0,0,0,55.55555556,0,0,0,0,0,0,793,0,2.3378,4.6678,31.7029,0.1241,0.7023,0,3.2804,4.9824,0.2874,0.0036,0.0037,0.3525,1.7912,0.0008,0.0015,0.0007,0.0033,0.0012,0.0003,0.0002,0.0088,0.0057,0.0028,0.0283,0.0012,0.0016,0.03,0.0006,0,0.0006
